import	KERNEL32.DLL	GetProcessVersion	0xEXTERNAL:00000090
import	KERNEL32.DLL	GetCPInfo	0xEXTERNAL:00000091
import	KERNEL32.DLL	GetOEMCP	0xEXTERNAL:00000092
import	KERNEL32.DLL	SetErrorMode	0xEXTERNAL:00000093
import	KERNEL32.DLL	FileTimeToSystemTime	0xEXTERNAL:00000094
import	KERNEL32.DLL	FileTimeToLocalFileTime	0xEXTERNAL:00000095
import	KERNEL32.DLL	GetTickCount	0xEXTERNAL:00000096
import	KERNEL32.DLL	RtlUnwind	0xEXTERNAL:00000097
import	KERNEL32.DLL	RaiseException	0xEXTERNAL:00000098
import	KERNEL32.DLL	HeapAlloc	0xEXTERNAL:00000099
import	KERNEL32.DLL	GetDriveTypeA	0xEXTERNAL:0000009a
import	KERNEL32.DLL	GetACP	0xEXTERNAL:0000009b
import	KERNEL32.DLL	GetFileType	0xEXTERNAL:0000009c
import	KERNEL32.DLL	GetStartupInfoA	0xEXTERNAL:0000009d
import	KERNEL32.DLL	GetCommandLineA	0xEXTERNAL:0000009e
import	KERNEL32.DLL	TerminateProcess	0xEXTERNAL:0000009f
import	KERNEL32.DLL	CreateThread	0xEXTERNAL:000000a0
import	KERNEL32.DLL	ExitThread	0xEXTERNAL:000000a1
import	KERNEL32.DLL	SetStdHandle	0xEXTERNAL:000000a2
import	KERNEL32.DLL	HeapReAlloc	0xEXTERNAL:000000a3
import	KERNEL32.DLL	HeapSize	0xEXTERNAL:000000a4
import	KERNEL32.DLL	GetTimeZoneInformation	0xEXTERNAL:000000a5
import	KERNEL32.DLL	GetSystemTime	0xEXTERNAL:000000a6
import	KERNEL32.DLL	GetLocalTime	0xEXTERNAL:000000a7
import	KERNEL32.DLL	SetUnhandledExceptionFilter	0xEXTERNAL:000000a8
import	KERNEL32.DLL	SetHandleCount	0xEXTERNAL:000000a9
import	KERNEL32.DLL	GetStdHandle	0xEXTERNAL:000000aa
import	KERNEL32.DLL	HeapDestroy	0xEXTERNAL:000000ab
import	KERNEL32.DLL	HeapCreate	0xEXTERNAL:000000ac
import	KERNEL32.DLL	VirtualFree	0xEXTERNAL:000000ad
import	KERNEL32.DLL	GetUserDefaultLCID	0xEXTERNAL:000000ae
import	USER32.DLL	SendDlgItemMessageA	0xEXTERNAL:000000af
import	USER32.DLL	IsDialogMessageA	0xEXTERNAL:000000b0
import	USER32.DLL	SetWindowTextA	0xEXTERNAL:000000b1
import	USER32.DLL	GetWindowTextA	0xEXTERNAL:000000b2
import	USER32.DLL	GetWindowTextLengthA	0xEXTERNAL:000000b3
import	USER32.DLL	GetDlgCtrlID	0xEXTERNAL:000000b4
import	USER32.DLL	MoveWindow	0xEXTERNAL:000000b5
import	USER32.DLL	SetFocus	0xEXTERNAL:000000b6
import	USER32.DLL	SetWindowContextHelpId	0xEXTERNAL:000000b7
import	USER32.DLL	GetWindow	0xEXTERNAL:000000b8
import	USER32.DLL	MapDialogRect	0xEXTERNAL:000000b9
import	USER32.DLL	GetWindowPlacement	0xEXTERNAL:000000ba
import	USER32.DLL	SystemParametersInfoA	0xEXTERNAL:000000bb
import	USER32.DLL	IntersectRect	0xEXTERNAL:000000bc
import	USER32.DLL	OffsetRect	0xEXTERNAL:000000bd
import	USER32.DLL	RegisterWindowMessageA	0xEXTERNAL:000000be
import	USER32.DLL	SetForegroundWindow	0xEXTERNAL:000000bf
import	USER32.DLL	GetForegroundWindow	0xEXTERNAL:000000c0
import	USER32.DLL	GetMessagePos	0xEXTERNAL:000000c1
import	USER32.DLL	GetMessageTime	0xEXTERNAL:000000c2
import	USER32.DLL	RemovePropA	0xEXTERNAL:000000c3
import	USER32.DLL	GetPropA	0xEXTERNAL:000000c4
import	USER32.DLL	UnhookWindowsHookEx	0xEXTERNAL:000000c5
import	USER32.DLL	SetPropA	0xEXTERNAL:000000c6
import	USER32.DLL	GetMenuItemID	0xEXTERNAL:000000c7
